,_id,_keywords,generic_name_en,product_name,categories,categories_hierarchy,brands,quantity,ingredients_original_tags,ingredients_text_en,countries,stores,manufacturing_places,origin,origin_en,cocoa_100g,cocoa_unit,cocoa-minimum_100g,cocoa-minimum_unit,carbohydrates_100g,carbohydrates_unit,energy-kcal_100g,energy-kcal_unit,energy_100g,energy_unit,fat_100g,fat_unit,fiber_100g,fiber_unit,fruits-vegetables-nuts-estimate-from-ingredients_100g,nova-group_100g,nutrition-score-fr_100g,proteins_100g,proteins_unit,salt_100g,salt_unit,saturated-fat_100g,saturated-fat_unit,sodium_100g,sodium_unit,sugars_100g,sugars_unit,energy-kj_100g,energy-kj_unit
10,3046920028363,"['70', '85', 'amargo', 'bar', 'cacao', 'cacau', 'chocolat', 'chocolate', 'cocoa', 'comida', 'dark', 'derivado', 'doce', 'em', 'excellence', 'extra', 'extra-fin', 'fabricado', 'fine', 'franca', 'lanche', 'lindt', 'more', 'noir', 'ponto', 'rich', 'than', 'verde', 'with']",Extra Fine Dark Chocolate,Excellence 85% Cacao Rich Dark,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates amargos,en:Dark chocolate bar with more than 70% cocoa,en:Extra fine dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa', 'en:extra-fine-dark-chocolates']",Lindt,100 g,"['en:cocoa-paste', 'en:fat-reduced-cocoa', 'en:cocoa-butter', 'en:brown-sugar', 'en:vanilla']","Cocoa mass, low fat cocoa powder, cocoa butter, demerara sugar, vanilla.","Andorra,Áustria,Bélgica,Bulgária,Dinamarca,França,Alemanha,Hungria,Itália,Marrocos,Países Baixos,Nova Zelândia,Polónia,Portugal,Roménia,Rússia,Espanha,Suíça,Reino Unido","Carrefour,Asda,Kaufland,Оливье",France,,,85.0,g,,,23.3,g,583.0,kcal,2440.0,kcal,46.7,g,16.7,g,0.0,3.0,15.0,13.3,g,0.025,g,26.7,g,0.01,g,13.3,g,,
11,20095291,"['70', 'beurre', 'cacao', 'chocolat', 'chocolate', 'cocoa', 'commerce', 'dark', 'de', 'degustation', 'derive', 'en', 'equateur', 'equitable', 'et', 'europeenne', 'extra', 'fairtrade', 'fsc', 'gros', 'j-d', 'lidl', 'minimum', 'mix', 'noir', 'point', 'pur', 'snack', 'sucre', 'tablette', 'union', 'vegetalien', 'vegetarien', 'vegetarienne', 'vert']",,Dark Chocolate 70%,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolat noir en tablette extra dégustation à 70% de cacao minimum","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa']","J.D. Gross,Lidl",125g,"['en:cocoa-paste', 'en:sugar', 'en:cocoa-butter', 'en:emulsifier', 'en:vanilla-extract', 'en:soya-lecithin']","Cocoa Mass, Sugar, Cocoa Butter, Emulsifier: Soya Lecithins, Vanilla Extract.","Belgique,France,Allemagne,Italie,Espagne,Suisse,Royaume-Uni",Lidl,"Rausch Schokoladen GmbH,Peine (Landkreis),Niedersachsen,Deutschland",,,70.0,g,,,32.0,g,544.0,kcal,2280.0,kcal,40.0,g,12.0,g,0.0,4.0,19.0,8.8,g,0.08,g,24.8,g,0.032,g,27.2,g,,
12,80176800,"['and', 'breakfast', 'chocolate', 'cocoa', 'ferrero', 'green-dot', 'hazelnut', 'in', 'made', 'nuss-nugat-creme', 'nutella', 'poland', 'pâte', 'snack', 'spread', 'sweet', 'tartiner']",,Nutella,"Snacks,Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","['en:snacks', 'en:breakfasts', 'en:spreads', 'en:sweet-spreads', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads']",Ferrero,750g,"['en:sugar', 'en:palm-oil', 'en:hazelnut', 'en:skimmed-milk-powder', 'en:fat-reduced-cocoa-powder', 'en:emulsifier', 'en:vanillin', 'en:e322']","sugar, palm oil, hazelnuts, skimmed milk powder, low-fat cocoa, emulsifier: lecithins (soy), vanillin,","Austria, Belgium, Bulgaria, France, Hungary, Ireland, Montenegro, Morocco, Réunion, Romania, Senegal, Serbia, Spain, Switzerland, Tunisia, Turkey, United Kingdom, Germany","Sainsbury's,Coop",,,,,,,,57.33,g,533.33,kcal,2231.0,kcal,30.67,g,0.0,g,13.0,4.0,36.0,6.0,g,1.07,g,10.67,g,0.428,g,56.0,g,,
13,4008400401621,"['and', 'bread', 'breakfast', 'chocolate', 'cocoa', 'coloring', 'covering', 'dot', 'fat', 'ferrero', 'freseniu', 'green', 'hazelnut', 'hydrogenated', 'institut', 'no', 'nutella', 'oil', 'on', 'palm', 'pate', 'preservative', 'roundtable', 'spread', 'sustainable', 'sweet', 'tartiner']",Hazelnut & Chocolate Spread,nutella,"Breakfasts,Spreads,Sweet spreads,Bread coverings,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","['en:breakfasts', 'en:spreads', 'en:sweet-spreads', 'en:bread-coverings', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads']",Ferrero,450g,"['en:sugar', 'en:palm-oil', 'en:hazelnut', 'en:skimmed-milk-powder', 'en:fat-reduced-cocoa', 'en:emulsifier', 'en:vanillin', 'en:e322']","sugar, palm oil, hazelnuts (13%), skimmed milk powder (8,7%), fat-reduced cocoa (7,4%), emulsifier: lecithins (soya), vanillin","Finland,France,Germany,Hungary,Morocco,Netherlands,Switzerland",,,,,,,,,57.3,g,533.0,kcal,2230.0,kcal,30.7,g,,,13.0,4.0,31.0,6.0,g,0.1,g,10.7,g,0.04,g,56.0,g,,
14,3046920028721,"['70', 'and', 'bar', 'bitter', 'butter', 'chocolate', 'cocoa', 'dark', 'dot', 'eac', 'extra', 'france', 'green', 'groene-punt', 'in', 'it', 'kraftig', 'lindt', 'lindt-sprüngli', 'made', 'more', 'product', 'pure', 'snack', 'sweet', 'than', 'triman', 'with']",,Bitter Extra Kraftig,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar with more than 70% cocoa","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa']","Lindt,Lindt&Sprüngli",50g,"['en:cocoa-paste', 'en:fat-reduced-cocoa-powder', 'en:cocoa-butter']","cocoa solids 99%, cocoa paste, fat-reduced cocoa, cocoa butter, demerara sugar, may contain nuts, milk and soya,","Australia,Austria,Belgium,Bulgaria,France,Germany,Italy,Lebanon,Morocco,Romania,Spain,Switzerland,Thailand,United Kingdom","Auchan,Delhaize,E.Leclerc,Esselunga,Bennet,Coop,Tigros,Carrefour,carrefour.fr,Woolworths,Coles,Rewe,Alcampo,El Corte Inglés,Bonpreu,Migros",France,,,,,,,10.0,g,573.0,kcal,2397.0,kcal,49.0,g,,,0.0,3.0,20.0,14.0,g,0.7,g,30.0,g,0.28,g,1.0,g,,
15,7613035040823,"['40', 'afrique', 'alliance', 'amerique-du-sud', 'and', 'bar', 'butter', 'chocolate', 'cocoa', 'cooking', 'dark', 'dessert', 'for', 'grade', 'it', 'madagascar', 'more', 'nestle', 'nutriscore', 'plan', 'product', 'pure', 'rainforest', 'snack', 'sweet', 'than', 'triman', 'with']",,Nestlé Dessert,"Snacks, Desserts, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar, Dark chocolate bar for cooking with more than 40% cocoa","['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar', 'en:dark-chocolate-bar-for-cooking-with-more-than-40-cocoa']",Nestlé,205g,"['en:sugar', 'en:cocoa-paste', 'en:cocoa-butter', 'en:emulsifier', 'fr:arome-naturel-de-vanille-de-madagascar', 'en:cocoa', 'en:e322i']",,"Belgium,France,Germany,Réunion,Switzerland","Carrefour market,Coccinelle,carrefour.fr,Carrefour",,,,52.0,g,,,50.7,g,548.0,kcal,2285.0,kJ,34.1,g,7.3,g,0.0,4.0,25.0,6.0,g,0.01,g,20.2,g,0.004,g,46.4,g,2285.0,kJ
16,8000500179864,"['and', 'breakfast', 'chocolate', 'cocoa', 'ferrero', 'gluten', 'hazelnut', 'no', 'nutella', 'oil', 'on', 'palm', 'pate', 'roundtable', 'spread', 'sustainable', 'sweet', 'tartiner']",Nutella,Nutella,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","['en:breakfasts', 'en:spreads', 'en:sweet-spreads', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads']","Ferrero,Nutella",600g,"['en:sugar', 'en:vegetable-fat', 'en:hazelnut', 'en:skimmed-milk-powder', 'en:fat-reduced-cocoa-powder', 'en:emulsifier', 'en:flavouring', 'en:palm-oil', 'en:e322', 'en:vanillin-flavour', 'en:soya-lecithin']",,"Algeria,Czech Republic,Italy,Morocco,Poland,Spain",,,,,,,,,57.2,g,539.0,kcal,2255.0,kcal,30.9,g,3.0,g,13.0,4.0,31.0,6.3,g,0.107,g,10.6,g,0.0428,g,56.3,g,,
17,4056489216162,"['alliance', 'amarelo', 'and', 'bez', 'bjelančevinama', 'bogato', 'certificirano', 'chocolate', 'cocoa', 'creamy', 'deserti', 'dodanog', 'ecoponto', 'entremet', 'flavour', 'glutena', 'high', 'ili', 'izvor', 'kremasti', 'laktoze', 'malo', 'man', 'masti', 'mastima', 'milbona', 'mliječne', 'mliječni', 'mousse', 'nisko', 'nutriscore', 'oznaka', 'proizvodi', 'protein', 'proteina', 'pudding', 'puding', 'rainforest', 'refrigerated', 'sa', 'slastice', 'tidy', 'točka', 'zaslađivačima', 'zelena', 'čokoladni', 'šećera', 'španjolska']",,High Protein Chocolate Flavour Pudding,"Mliječni proizvodi,Deserti,Mliječne slastice,en:Entremets - mousses and creamy puddings,Čokoladni deserti,Kremasti puding,Čokoladni kremasti puding,en:Refrigerated chocolate creamy puddings","['en:dairies', 'en:desserts', 'en:dairy-desserts', 'en:entremets-mousses-and-creamy-puddings', 'en:chocolate-desserts', 'en:creamy-puddings', 'en:chocolate-creamy-puddings', 'en:refrigerated-chocolate-creamy-puddings']",Milbona,200g,"['en:skimmed-milk', 'en:milk-proteins', 'en:cream', 'en:fat-reduced-cocoa-powder', 'en:modified-starch', 'en:thickener', 'en:e466', 'en:natural-flavouring', 'en:flavouring', 'en:sweetener', 'en:e955', 'en:lactase', 'en:e407', 'en:e950']",,"Bugarska,Hrvatska,Njemačka,Grčka,Italija,Litva,Portugal,Rumunjska,Slovenija,Španjolska","Lidl,Gadis,Mercadona",Deutschland,,,,,,,5.2,g,76.0,kcal,318.0,kcal,1.5,g,,,0.0,4.0,-3.0,10.0,g,0.1175,g,1.0,g,0.047,g,4.0,g,,
18,3046920029780,"['70', 'and', 'bar', 'cacao', 'chocolat', 'chocolate', 'cocoa', 'dark', 'doux', 'excellence', 'extra-fine-dark-chocolate', 'in', 'it', 'lindt', 'made', 'more', 'noir', 'product', 'snack', 'subtil', 'sweet', 'swis', 'than', 'triman', 'with']",,Excellence Noir Subtil Doux 70% Cacao,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa, en:extra-fine-dark-chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa', 'en:extra-fine-dark-chocolates']",Lindt Excellence,100 g,"['en:cocoa-paste', 'en:sugar', 'en:cocoa-butter', 'en:emulsifier', 'en:vanilla', 'en:soya-lecithin']","cocoa mass, sugar, cocoa butter, emulsifier (soya lecithin), vanilla, may contain hazelnuts, almonds, milk,","Australia,Austria,Denmark,France,Germany,Morocco,New Zealand,Spain,Switzerland","Carrefour,Magasins U,Woolworths,carrefour.fr,Coles",Allemagne,,,70.0,g,,,33.0,g,610.0,kcal,2528.0,kJ,48.0,g,,,0.0,4.0,25.0,6.9,g,0.01,g,29.0,g,0.004,g,29.0,g,2528.0,kJ
19,7613039490266,"['alliance', 'and', 'beverage', 'chocolate', 'cocoa', 'dot', 'farming', 'for', 'forever', 'fortified', 'gluten', 'grade', 'green', 'instant', 'it', 'metal', 'nesquik', 'nestle', 'no', 'nutriscore', 'plan', 'powder', 'preparation', 'product', 'rainforest', 'recycle', 'source', 'sugar', 'sustainable', 'vitamin', 'with']",,Nesquik,"Beverages and beverages preparations,Beverages,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Cocoa powders,Cocoa powder for beverages with sugar fortified with vitamins,Instant chocolate powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:cocoa-powders', 'en:cocoa-powder-for-beverages-with-sugar-fortified-with-vitamins', 'en:instant-chocolate-powders']",Nestlé,390 g,"['en:sugar', 'en:natural-defatted-cocoa-powder', 'en:emulsifier', 'en:salt', 'en:vitamins', 'en:vitamin-c', 'en:vitamin-d', 'en:natural-flavouring', 'en:cinnamon', 'en:soya-lecithin']","sugar, natural defatted cocoa powder 23%, emulsifier (soy lecithin), salt, vitamins (c, d), natural aroma, cinnamon,","France,Morocco,Spain",Consum,,,,,,,,78.9,g,386.0,kcal,1634.0,kJ,3.6,g,7.7,g,0.0,4.0,9.0,5.1,g,0.41,g,1.6,g,0.164,g,75.1,g,1634.0,kJ
20,8410510012196,"['92', 'and', 'cacao', 'chocolat', 'chocolate', 'cocoa', 'dark', 'excellente', 'it', 'noir', 'product', 'snack', 'sweet']",,Chocolat Noir 92% cacao,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",Dark Excellente,100 g,"['en:cocoa-paste', 'en:fat-reduced-cocoa-powder', 'en:cocoa-butter', 'en:sugar', 'en:milk-powder', 'en:almond-paste', 'en:hazelnut', 'en:emulsifier', 'en:flavouring', 'en:e322', 'en:soya-lecithin', 'en:sunflower-lecithin']",,Morocco,,,,,,,,,14.0,g,580.0,kcal,2430.0,kcal,49.0,g,,,2.47916666666666,4.0,19.0,15.0,g,0.0,g,33.0,g,0.0,g,10.0,g,,
21,5059697731860,"['alliance', 'and', 'bar', 'chocolate', 'cocoa', 'dark', 'ecuador', 'finest', 'it', 'product', 'rainforest', 'snack', 'sweet', 'tesco']",,Ecuador dark chocolate,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar']",Tesco finest,100g,"['en:cocoa-paste', 'en:sugar', 'en:cocoa-butter', 'en:flavouring']","Cocoa Mass, Sugar, Cocoa Butter, Flavouring,",United Kingdom,Tesco,,,,,,,,35.0,g,590.0,kcal,2470.0,kcal,45.0,g,11.0,g,0.0,4.0,,7.0,g,,,27.0,g,,,28.0,g,,
22,7613287431943,"['and', 'beverage', 'chocolate', 'cocoa', 'dot', 'gluten', 'green', 'instant', 'it', 'nesquik', 'nestle', 'no', 'powder', 'preparation', 'product']",,Nesquik Cocoa,"Beverages and beverages preparations,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Instant chocolate powders","['en:beverages-and-beverages-preparations', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:instant-chocolate-powders']",Nestlé,300 g,"['en:sugar', 'en:fat-reduced-cocoa-powder', 'en:emulsifier', 'en:salt', 'en:vitamins', 'en:vitamin-c', 'en:vitamin-d', 'en:natural-vanilla-flavouring', 'en:cinnamon', 'en:soya-lecithin']","Sugar, Fat Reduced Cocoa Powder, Emulsifier From Plant Origin: Soya Lecithin, Salt, Vitamins (C, D), Natural Vanilla Flavor, Cinnamon","Morocco,Saudi Arabia",,,,,,,,,78.0,g,382.0,kcal,1598.0,kcal,3.6,g,7.7,g,0.0,4.0,,5.1,g,0.44,g,1.6,g,0.176,g,75.0,g,,
23,3175680011534,"['agriculture', 'alliance', 'and', 'au', 'aux', 'b6', 'b9', 'biscuit', 'ble', 'ble-durable', 'cake', 'calcium', 'certified', 'chocolat', 'chocolate', 'cocoa', 'coloring', 'cracker', 'de', 'dot', 'dye', 'et', 'eu', 'european', 'farine', 'farming', 'fat', 'fibre', 'flavor', 'francai', 'france', 'gerble', 'grade', 'green', 'high', 'in', 'lait', 'low', 'made', 'magnesium', 'natural', 'no', 'non', 'nutriscore', 'nutrition', 'of', 'oil', 'or', 'palm', 'pepite', 'preservative', 'rainforest', 'reduced', 'sante', 'snack', 'source', 'sustainable', 'sweet', 'union', 'utz', 'vitalite', 'vitamin', 'vitamine']",,Biscuit lait chocolat,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits-and-crackers', 'en:biscuits', 'en:chocolate-biscuits']","Gerblé,Gerblé Vitalité,Nutrition & Santé",230 g,"['en:wheat-flour', 'en:unrefined-cane-sugar', 'en:colza-oil', 'en:chocolate-chunk', 'en:wheat-germ', 'en:corn-flour', 'en:buttermilk', 'en:raising-agent', 'en:oat-fibre', 'en:magnesium', 'en:natural-flavouring', 'en:sea-salt', 'en:emulsifier', 'en:wheat-starch', 'en:vitamins', 'en:vitamin-e', 'en:vitamin-b6', 'en:folic-acid', 'en:cocoa-paste', 'en:sugar', 'en:cocoa-butter', 'en:emulsifier', 'en:e336', 'en:e500', 'en:e503', 'en:e322', 'en:e322', 'en:soya-lecithin']","wheat flour 53,2%, red cane sugar, rapeseed oil, chocolate chips 8,3% (cocoa paste, sugar, cocoa butter, emulsifier: soy lecithins), wheat germ 5,5%, lupin flour, fermented milk skimmed powder 2,6%, baking powders (potassium tartrates, sodium carbonates, ammonium carbonates), oat fibre, calcium, magnesium, natural flavour, sea salt, emulsifier: lecithins , wheat starch, vitamins (e, b6, b9),","Belgium,France,Guadeloupe,Martinique,Morocco,Réunion,Senegal,Switzerland","Intermarché,Carrefour,Carrefour Market,Auchan,Magasins U,Monoprix,carrefour.fr","France,Revel","Germe de blé et blé origine UE, Farine de blé, chocolat et lait origine France",,,,,,65.0,g,457.0,kcal,1919.0,kJ,17.0,g,5.0,g,13.7,4.0,14.0,8.5,g,0.74,g,2.8,g,0.296,g,21.0,g,1919.0,kJ
24,5059697710001,"['alliance', 'and', 'cacao', 'chocolate', 'cocoa', 'cote', 'dark', 'france', 'it', 'ivoire', 'milk', 'product', 'rainforest', 'snack', 'sweet', 'tesco', 'transparence', 'vegetarian']",Milk chocolate,Dark milk chocolate,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates']",Tesco,100g,"['en:whole-milk-powder', 'en:cocoa-paste', 'en:cocoa-butter', 'en:sugar']","Dried Whole _Milk_, Cocoa Mass, Cocoa Butter, Sugar.",en:united-kingdom,Tesco,,,,48.0,g,,,36.2,g,597.0,kcal,2479.0,kJ,44.6,g,5.6,g,0.0,3.0,24.0,9.9,g,0.23,g,27.8,g,0.092,g,33.6,g,2479.0,kJ
25,3046920010047,"['70', '78', 'and', 'bar', 'cacao', 'chocolat', 'chocolate', 'cocoa', 'corse', 'dark', 'excellence', 'extra-fin', 'farming', 'it', 'lindt', 'more', 'noir', 'product', 'program', 'snack', 'sprungli', 'sweet', 'than', 'traditionnel', 'triman', 'with']",,Excellence Noir Corsé 78% Cacao,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar with more than 70% cocoa","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolate-bar-with-more-than-70-cocoa']",Lindt,100 g,"['en:cocoa-paste', 'en:cocoa-butter', 'en:sugar', 'en:fat-reduced-cocoa', 'en:butterfat']","cocoa paste, cocoa butter, sugar, lean cocoa, anhydrous milk fat, may contain hazelnuts, almonds, other nuts, milk and soy,","Australia,Czech Republic,France,Germany,Ireland,Italy,Netherlands,New Zealand,Spain,Switzerland","E.leclerc,Carrefour Market,Super U,Carrefour City,Carrefour Contact,Carrefour",Suisse,,,78.0,g,,,24.0,g,570.0,kcal,2380.0,kcal,46.0,g,,,0.0,3.0,21.0,10.0,g,0.0375,g,29.0,g,0.015,g,17.0,g,,
26,4006985906203,"['added', 'and', 'cacao', 'chocolate', 'cocoa', 'en', 'houten', 'it', 'no', 'non', 'poudre', 'powder', 'product', 'sucre', 'sugar', 'triman', 'van']",,Cacao en Poudre Non Sucré,"Cocoa and its products,Cocoa and chocolate powders,Cocoa powders","['en:cocoa-and-its-products', 'en:cocoa-and-chocolate-powders', 'en:cocoa-powders']",Van Houten,255 g,"['en:cocoa-powder', 'en:acidity-regulator', 'en:e525', 'en:e501']",,France,carrefour.fr,,,,100.0,g,,,39.0,g,379.0,kcal,1586.0,kcal,21.0,g,28.0,g,0.0,1.0,,20.0,g,0.0775,g,13.0,g,0.031,g,0.9,g,,
27,3664346312936,"['and', 'breakfast', 'chocolate', 'cocoa', 'dot', 'green', 'hazelnut', 'no', 'oil', 'palm', 'pate', 'poulain', 'spread', 'sunflower', 'sweet', 'tartiner', 'triman', 'with']",,Pâte à tartiner,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","['en:breakfasts', 'en:spreads', 'en:sweet-spreads', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads']",Poulain,400 g,"['en:sugar', 'en:sunflower-oil', 'en:hazelnut', 'en:fat-reduced-cocoa-powder', 'en:skimmed-milk-powder', 'en:whey', 'en:lactose', 'en:cocoa-butter', 'en:emulsifier', 'en:natural-vanilla-flavouring', 'en:sunflower-lecithin']","sugar, sunflower oil, hazelnuts (13%), lean cocoa powder (7%), skimmed milk powder, whey (from milk) powder, lactose (from milk), cocoa butter, emulsifier (sunflower lecithin), natural vanilla flavour,","Canada,France,Morocco","E.Leclerc,carrefour.fr,carrefour,netto,Amazon.ca",,,,,,,,60.0,g,522.0,kcal,2181.0,kJ,28.0,g,3.5,g,13.0,4.0,25.0,5.4,g,0.1,g,5.1,g,0.04,g,59.0,g,2181.0,kJ
28,6111017007013,"['aiguebelle', 'and', 'beverage', 'caobel', 'chocolate', 'chocolate-powder', 'cocoa', 'instant', 'instant-chocolate-powder', 'it', 'powder', 'product']",,Caobel,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate-powders, en:instant-chocolate-powders","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:cocoa-and-its-products', 'en:beverage-preparations', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:instant-chocolate-powders']",Aiguebelle,,"['en:ingredients-sucre', 'en:poudre-de-cacao', 'en:cernates', 'en:amidon', 'en:arome-artificiel-vanilline', 'en:sel-conservation-afin-de-preserver-toutes-les-qualites-de-caobe-il-est-recommande-de-bien-refermer-le-sachet-et-de-le-conserver-dans-un-endroit-sea']","Ingrédients Sucre, poudre de cacao, cernates, amidon, arôme artificiel vanilline, sel Conservation Afin de préserver toutes les qualités de Caobe il est recommandé de bien refermer le sachet et de le conserver dans un endroit sea.",Morocco,,,,,,,,,79.9,,366.0,kcal,1531.0,kcal,2.9,,,,0.0,,,5.2,,0.17,,2.9,,0.068,g,79.9,,,
